;text
99171;En ESSALUD volaban los millones de soles en compras sobrevaloradas y de bienes inservibles, pero Fiorella Molinelli sale en TV diciendo que ella no sabía nada y que alguien la quiere embarrar. Ese mismo cuento ya lo contaron antes.
44545;@Shanylq93 @rlopezaliaga1 Donde se supone que está allí ? En EsSalud..? En las áreas donde son públicas..? O restringidas..
52931;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
78881;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
65410;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
67847;"Trayectoria de Molinelli

Asesora de Osinergmin 2006-2013 
Asesora de la Presidencia del Congreso -2012
Asesora MEF 2013-2014
Directora Indecopi
Viceministra MTC 2016
Viceministra Vivienda 2017
Ministra MIDIS
Presidenta Essalud

Chevere no?"
94019;Pdta de Essalud F.Molinelli es acusada de graves corruptelas.Cuando fue acusada por Aeropuerto de Chinchero, uso al abogado de Vizcarra que ahora también la defiende e hizo que el MTC le pague los honorarios.Esta vez,ella misma ha autorizado a Essalud ha asumir estos costos.
59910;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
76481;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
43173;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
98983;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
02722;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
76868;@HCevallosFlores Dr Puede parar a @VLADIMIR_CERRON …ya que se pasea en Essalud Rebagliati como su casa dice que el pondra al nuevo gerente y que sera Su Amigazo que maneja el area de Salud en el gobierno de Junin…usted no decidira eso
96192;"Trayectoria de Molinelli

Asesora de Osinergmin 2006-2013 
Asesora de la Presidencia del Congreso -2012
Asesora MEF 2013-2014
Directora Indecopi
Viceministra MTC 2016
Viceministra Vivienda 2017
Ministra MIDIS
Presidenta Essalud

Chevere no?"
72965;Pdta de Essalud F.Molinelli es acusada de graves corruptelas.Cuando fue acusada por Aeropuerto de Chinchero, uso al abogado de Vizcarra que ahora también la defiende e hizo que el MTC le pague los honorarios.Esta vez,ella misma ha autorizado a Essalud ha asumir estos costos.
73704;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
27392;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
76167;"El Club de las Farmacéuticas: “Nosotros le vamos a decir con qué precio pueden ganar”

[Por Ángel Páez | @Angelpaezs]
https://t.co/nJDzwqvJIt"
62755;Cerrón supervisando hospitales de Essalud en Lima. Quién es él para hacer esto? https://t.co/HLXemjei1A
68611;¿Qué labor cumplía Paola Ugaz en ESSALUD?
96288;Fiorella Molinelli miente. Dice q no sabía del trabajo q por por lo bajo hacía el comunicador Manuel Altamirano para ganar licitaciones millonarias. Sra, el señor Altamirano no solo era ASESOR suyo, sino q era muy cercano a ud. Él ha trabajado con ud en Essalud y en el Midis. 1/2 https://t.co/LdrjP3aWpb
53731;@Ojo_Publico @EsSaludPeru Que tal sobrevaloración de precios eso es delito mayor!, este club funcionó por cinco años verdad?, pobres asegurados de Essalud.
90114;Exclusivo: Los audios del Club de las Farmacéuticas. Más revelaciones del escándalo que golpea a Essalud.  https://t.co/mI76mZ6D9s
02469;¿Qué labor cumplía Paola Ugaz en ESSALUD?
60737;"El Presidente de la República visitando las instalaciones de Essalud 🤷‍♂️
👇 https://t.co/pd17AfSs9g"
67650;¿Qué labor cumplía Paola Ugaz en ESSALUD?
85254;Abogado de Vizcarra ahora es abogado de F.Molinelli para el caso El club de las farmacéuticas. Ambos trabajaron en el MTC y resultaron implicados en el caso Chinchero. Luego Vizcarra la nombró titular en el Midis y Essalud ¿cuánto le cuesta al Estado pagar esas asesorías legales?
14625;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
97219;El funcionario de Essalud, Juan Bobadilla Aguilar había advertido la sobrevaloración. Altamirano Ramírez reveló que Molinelli Aristondo le pidió información para retirar a este funcionario “por haber cuestionado el proceso de contratación de los tomógrafos”https://t.co/uVzMNZwmh7
54210;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
33861;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
44869;Abogado de Vizcarra ahora es abogado de F.Molinelli para el caso El club de las farmacéuticas. Ambos trabajaron en el MTC y resultaron implicados en el caso Chinchero. Luego Vizcarra la nombró titular en el Midis y Essalud ¿cuánto le cuesta al Estado pagar esas asesorías legales?
31649;@SINATHIT Essalud la culpa es Vizcarra por nombrar
86465;@psecada @AlbertoArispe Estamos entrando a un punto sin retorno al parecer, por allí leí que Cerron ya está digitando al jefe de Essalud (Epicentro) Bellido se va negociar solo al parecer en su caballo (Canal N), si en el corto plazo consigue a las FFAA de poco va servir el Congreso para el contrapeso.
34368;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
84741;@GabSalvador1985 @VLADIMIR_CERRON @EsSaludPeru @PedroCastilloTe Allí en EsSalud hay una buena cantidad de corruptos pues mira un corrupto conoce bien el accionar y ayudará a detectar a los corruptos te parece
15749;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
46529;@ProgresOOC Jajaja... Que se va a evaporar, si se pasea por las instalaciones de Essalud, con resguardo policial, el verdadero presidente de facto es Cerrón...
22408;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
89473;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
70054;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
58921;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
69472;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
32839;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
50016;Fiorella Molinelli miente. Dice q no sabía del trabajo q por por lo bajo hacía el comunicador Manuel Altamirano para ganar licitaciones millonarias. Sra, el señor Altamirano no solo era ASESOR suyo, sino q era muy cercano a ud. Él ha trabajado con ud en Essalud y en el Midis. 1/2 https://t.co/LdrjP3aWpb
26304;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
47810;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
16098;Cerrón supervisando hospitales de Essalud en Lima. Quién es él para hacer esto? https://t.co/HLXemjei1A
41954;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
28897;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
53197;🔴 ¡¡¡ATENCIÓN!!! El sentenciado por corrupción y secretario de Perú Libre, Vladimir Cerrón recibe insultos cuando recorre hospital de EsSalud con comitiva sin ser funcionario público. “Sinvergüenza, ya sáquenlo”. https://t.co/6KfGFQZn1p
24233;@whuacasi De quien depende Essalud?
64947;"Trayectoria de Molinelli

Asesora de Osinergmin 2006-2013 
Asesora de la Presidencia del Congreso -2012
Asesora MEF 2013-2014
Directora Indecopi
Viceministra MTC 2016
Viceministra Vivienda 2017
Ministra MIDIS
Presidenta Essalud

Chevere no?"
95424;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
16964;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
00804;"#BuenasNoticias💙 |Especialistas del hospital de Alta Complejidad Virgen de La Puerta de EsSalud La Libertad, extrajeron dos monedas del esófago de un niño de tres años, quien se las había comido.

👉Más información aquí: https://t.co/PE7iJjAlLm https://t.co/YL5ISpJFiu"
22497;Pdta de Essalud F.Molinelli es acusada de graves corruptelas.Cuando fue acusada por Aeropuerto de Chinchero, uso al abogado de Vizcarra que ahora también la defiende e hizo que el MTC le pague los honorarios.Esta vez,ella misma ha autorizado a Essalud ha asumir estos costos.
98818;Fiorella Molinelli miente. Dice q no sabía del trabajo q por por lo bajo hacía el comunicador Manuel Altamirano para ganar licitaciones millonarias. Sra, el señor Altamirano no solo era ASESOR suyo, sino q era muy cercano a ud. Él ha trabajado con ud en Essalud y en el Midis. 1/2 https://t.co/LdrjP3aWpb
74309;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
91107;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
83616;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
43617;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
93706;Fiorella Molinelli miente. Dice q no sabía del trabajo q por por lo bajo hacía el comunicador Manuel Altamirano para ganar licitaciones millonarias. Sra, el señor Altamirano no solo era ASESOR suyo, sino q era muy cercano a ud. Él ha trabajado con ud en Essalud y en el Midis. 1/2 https://t.co/LdrjP3aWpb
54562;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
97154;El”Portero Mentiroso “Vladimiro Cerrón,ingresó a las instalaciones del Hospital de EsSalud “Edgardo Rebagliati Martins”,cómo si fuera el Ministro de Salud,Ceballos,generando la indignación de los pacientes quiénes se sintieron agredidos en su intimidad,pues no lo reconocen.
86944;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
20576;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
86721;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
43970;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
07939;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
64352;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
82024;Fiorella Molinelli miente. Dice q no sabía del trabajo q por por lo bajo hacía el comunicador Manuel Altamirano para ganar licitaciones millonarias. Sra, el señor Altamirano no solo era ASESOR suyo, sino q era muy cercano a ud. Él ha trabajado con ud en Essalud y en el Midis. 1/2 https://t.co/LdrjP3aWpb
85538;@Yeanst @whuacasi Lo de molinelli viene desde hace tiempo y en todas las nuevas administraciones entran nuevas cabezas para instituciones como Essalud (o sea de todas formas se iba la molinelli)
20008;En ESSALUD volaban los millones de soles en compras sobrevaloradas y de bienes inservibles, pero Fiorella Molinelli sale en TV diciendo que ella no sabía nada y que alguien la quiere embarrar. Ese mismo cuento ya lo contaron antes.
54263;"Molinelli: “Exijo que se aclaren estos hechos y que mi nombre se deslinde de todo esto”

La presidenta de EsSalud negó tener algún vínculo con el grupo de proveedores farmacéuticos implicados en el caso El Club de las Farmacéuticas.
https://t.co/Vlrt20BluG"
99750;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
97286;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
72997;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
84517;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
12550;¿Qué labor cumplía Paola Ugaz en ESSALUD?
26436;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
40000;"Castillo se está ganando a pulso la vacancia.
Hoy cerron se pasea por essalud con seguridad del estado como si nada , ya me esta llego al pincho ese webon"
56121;@GianlucaAL27 @VLADIMIR_CERRON Eso pasa cuando te cuelas en el transporte oficial solapamente. Eso pasa cuando te paseas por ESSALuD como si fueras ministro de salud!!! Entiendes por qué pasa eso??? Ahora,será cierto? @PedroCastilloTe @pedrofrancke @JoseCuetoAservi @MaricarmenAlvaP @esquinabaja @rlopezaliaga1
84775;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
38082;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
45704;Pdta de Essalud F.Molinelli es acusada de graves corruptelas.Cuando fue acusada por Aeropuerto de Chinchero, uso al abogado de Vizcarra que ahora también la defiende e hizo que el MTC le pague los honorarios.Esta vez,ella misma ha autorizado a Essalud ha asumir estos costos.
90979;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
95288;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
85504;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
81351;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
83682;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
97185;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
75969;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
41925;"@FrancoSalinasL @VLADIMIR_CERRON @EsSaludPeru @FioreMolinelli @MTPE_Peru Alli documento del 27 julio 2021 16:10pm , molinelli solicita contratar servicio de defensa a favor de ella , ese mismo día  17:45 pm le aprueban q  essalud le PAGARA  defensa a favor de ella.
¡¡Con dinero de Essalud Molinelli pagara su abogado !!! https://t.co/uae5LihEE0"
46883;"🔴Vladimir Cerrón se cree ministro y pasea por las instalaciones del hospital Rebagliati

🚨El dueño de Perú Libre paseó por los pabellones del hospital de EsSalud acompañado por miembros del mismo nosocomio.

📱 Más información en https://t.co/M3KVsgxsiz https://t.co/tyUZut3Pe1"
22913;Cerrón supervisando hospitales de Essalud en Lima. Quién es él para hacer esto? https://t.co/HLXemjei1A
16225;"Sindicato nacional de trabajadores de EsSalud exige destitución inmediata de Fiorella Molinelli

También piden designación de un nuevo presidente ejecutivo luego que Molinelli haya sido sindicada como presunta líder de organización criminal por la Fiscalía
https://t.co/6m9HnPc6K9"
25318;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
45771;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
98720;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
78245;Cerrón supervisando hospitales de Essalud en Lima. Quién es él para hacer esto? https://t.co/HLXemjei1A
31879;"Club de las Farmacéuticas pagaba sobornos en EsSalud para obtener millonarios contratos en plena pandemia del Covid-19. Hasta los involucrados decían que ""todo está podrido"".

https://t.co/WMOiHHSqQf https://t.co/WeVTIMMK9d"
29191;¿Qué labor cumplía Paola Ugaz en ESSALUD?
19424;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
00513;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
81633;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
36296;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
75908;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
67077;"Club de las Farmacéuticas pagaba sobornos en EsSalud para obtener millonarios contratos en plena pandemia del Covid-19. Hasta los involucrados decían que ""todo está podrido"".

https://t.co/WMOiHHSqQf https://t.co/WeVTIMMK9d"
96643;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
10412;🔴 ¡¡¡ATENCIÓN!!! El sentenciado por corrupción y secretario de Perú Libre, Vladimir Cerrón recibe insultos cuando recorre hospital de EsSalud con comitiva sin ser funcionario público. “Sinvergüenza, ya sáquenlo”. https://t.co/6KfGFQZn1p
29121;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
66307;"Trayectoria de Molinelli

Asesora de Osinergmin 2006-2013 
Asesora de la Presidencia del Congreso -2012
Asesora MEF 2013-2014
Directora Indecopi
Viceministra MTC 2016
Viceministra Vivienda 2017
Ministra MIDIS
Presidenta Essalud

Chevere no?"
54816;Pdta de Essalud F.Molinelli es acusada de graves corruptelas.Cuando fue acusada por Aeropuerto de Chinchero, uso al abogado de Vizcarra que ahora también la defiende e hizo que el MTC le pague los honorarios.Esta vez,ella misma ha autorizado a Essalud ha asumir estos costos.
81217;Mensajes enviados entre las secretarias del expresidente y la actual jefa de EsSalud evidencian coordinaciones para afrontar la investigación fiscal del mayor escándalo político del gobierno de PPK. El próximo 24 de agosto es una fecha clave para el caso. https://t.co/5itC2wb4XY
23906;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
31300;"Cerrón se pasea por las instalaciones de EsSalud, demostrando que es el presidente y el otro con sombrero su títere. 
Me representa el señor que graba. 👏🏻 https://t.co/CvWaGeYjCL"
55137;"@FrancoSalinasL @VLADIMIR_CERRON @EsSaludPeru @FioreMolinelli @MTPE_Peru Alli documento del 27 julio 2021 16:10pm , molinelli solicita contratar servicio de defensa a favor de ella , ese mismo día  17:45 pm le aprueban q  essalud le PAGARA  defensa a favor de ella.
¡¡Con dinero de Essalud Molinelli pagara su abogado !!! https://t.co/uae5LihEE0"
03777;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
36455;"Cerrón se pasea por las instalaciones de EsSalud, demostrando que es el presidente y el otro con sombrero su títere. 
Me representa el señor que graba. 👏🏻 https://t.co/CvWaGeYjCL"
86849;"Trayectoria de Molinelli

Asesora de Osinergmin 2006-2013 
Asesora de la Presidencia del Congreso -2012
Asesora MEF 2013-2014
Directora Indecopi
Viceministra MTC 2016
Viceministra Vivienda 2017
Ministra MIDIS
Presidenta Essalud

Chevere no?"
52512;"Trayectoria de Molinelli

Asesora de Osinergmin 2006-2013 
Asesora de la Presidencia del Congreso -2012
Asesora MEF 2013-2014
Directora Indecopi
Viceministra MTC 2016
Viceministra Vivienda 2017
Ministra MIDIS
Presidenta Essalud

Chevere no?"
98690;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
02787;En ESSALUD volaban los millones de soles en compras sobrevaloradas y de bienes inservibles, pero Fiorella Molinelli sale en TV diciendo que ella no sabía nada y que alguien la quiere embarrar. Ese mismo cuento ya lo contaron antes.
67712;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
02280;Nombre exacto: Coco Raúl Contreras Córdova, exdirector de la DIRESA Junín y muy cercano a Vladimir Cerrón, voceado para asumir la conducción de EsSalud. https://t.co/ZNObRBVT44
61056;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
07607;¿Por qué nadie cuestiona que Moninelli siga siendo presidenta de EsSalud?¿Por qué no salen los indignados pidiendo su salida inmediata?¿Por qué los medios no le dedican horas y páginas enteras?¿Por qué piden la salida de otros funcionarios solo por papeletas pero callan con ella? https://t.co/Btqu16aBaN
67010;@gabrielalpp Esta viendo a quien poner en reemplazo de la actual presidenta de Essalud
48064;Abogado de Vizcarra ahora es abogado de F.Molinelli para el caso El club de las farmacéuticas. Ambos trabajaron en el MTC y resultaron implicados en el caso Chinchero. Luego Vizcarra la nombró titular en el Midis y Essalud ¿cuánto le cuesta al Estado pagar esas asesorías legales?
76705;🔴 ¡¡¡ATENCIÓN!!! El sentenciado por corrupción y secretario de Perú Libre, Vladimir Cerrón recibe insultos cuando recorre hospital de EsSalud con comitiva sin ser funcionario público. “Sinvergüenza, ya sáquenlo”. https://t.co/6KfGFQZn1p
